,best_NN_score_alpha1.5
1837,13.905568
1838,10.331983
1839,5.5744643
1840,4.401578
1841,15.794789
1842,3.9220028
1843,6.896234
1844,9.031016
1845,14.057471
1846,6.8272147
1847,8.188122
1848,23.392006
1849,17.777967
1850,11.285793
1851,9.977363
1852,11.883624
1853,10.445434
1854,10.526706
1855,12.019572
1856,10.27198
1857,5.4421077
1858,12.215983
1859,10.074033
1860,4.8012357
1861,12.2014885
1862,11.404016
1863,13.143522
1864,8.019344
1865,15.181014
1866,11.054138
1867,11.513286
1868,19.036192
1869,10.22685
1870,12.2866535
1871,19.115837
1872,10.546105
1873,16.744373
1874,13.608369
1875,14.050013
1876,11.595028
1877,7.453241
1878,12.174451
1879,4.6931367
1880,18.888577
1881,4.4703755
1882,5.227267
1883,16.540323
1884,11.276324
1885,18.319448
1886,4.6767964
1887,19.601248
1888,25.10315
1889,11.562417
1890,7.282043
1891,10.310896
1892,6.54223
1893,11.631893
1894,22.698675
1895,13.889455
1896,5.080685
1897,5.8710923
1898,10.176041
1899,7.1954513
1900,10.549683
1901,12.892215
1902,8.968284
1903,20.961624
1904,4.920255
1905,5.031716
1906,13.471009
1907,13.834626
1908,9.7606325
1909,9.674387
1910,11.941486
1911,17.062803
1912,27.967638
1913,9.994187
1914,8.807387
1915,7.694024
1916,5.3395863
1917,15.8364725
1918,11.465205
1919,4.1700387
1920,15.247977
1921,8.318867
1922,11.69732
1923,3.8035507
1924,16.375393
1925,16.905502
1926,18.442377
1927,10.630547
1928,3.8479815
1929,9.149224
1930,11.15796
1931,8.691577
1932,7.745536
1933,4.8794813
1934,6.2165093
1935,7.8122916
1936,12.00874
1937,3.1745737
1938,10.55332
1939,9.311225
1940,14.196467
1941,19.076569
1942,11.9353075
1943,20.012156
1944,6.153588
1945,15.68296
1946,9.654441
1947,9.1006365
1948,10.35311
1949,17.823425
1950,15.917949
1951,6.361733
1952,9.624638
1953,10.978692
1954,5.754972
1955,8.571399
1956,9.976563
1957,5.147243
1958,17.313606
1959,10.521356
1960,8.675165
1961,15.548507
1962,7.1817665
1963,13.864102
1964,14.8643875
1965,4.5813894
1966,9.507949
1967,5.689734
1968,12.057321
1969,11.371277
1970,10.878097
1971,14.219198
1972,10.268091
1973,9.906444
1974,5.1183453
1975,12.273755
1976,4.989994
1977,12.0434475
1978,16.075993
1979,10.41875
1980,18.034754
1981,12.30215
1982,8.302917
1983,8.89715
1984,14.62444
1985,5.500271
1986,23.452082
1987,12.645116
1988,11.213393
1989,11.605659
1990,3.5825784
1991,4.982161
1992,13.496142
1993,11.249935
1994,10.679589
1995,8.765666
1996,11.858062
1997,7.7179837
1998,5.244161
1999,10.608726
2000,17.327229
2001,12.148456
2002,7.041572
2003,16.07903
2004,9.854728
2005,12.570518
2006,9.906646
2007,17.283127
2008,13.795182
2009,12.696052
2010,12.027397
2011,18.165327
2012,13.795563
2013,15.854417
2014,9.75624
2015,4.4632435
2016,11.255763
2017,16.51492
2018,14.319185
2019,14.992721
2020,10.822843
2021,9.882361
2022,19.840302
2023,3.8562002
2024,8.558246
2025,11.070812
2026,21.378431
2027,10.286767
2028,17.069883
2029,4.3925905
2030,10.233758
2031,7.332193
2032,4.0680633
2033,12.5351515
2034,13.80996
2035,17.18288
2036,11.913959
2037,7.434913
2038,12.06059
2039,8.610135
2040,12.273029
2041,8.314946
2042,10.652293
2043,9.457173
2044,8.138264
2045,4.9006433
2046,10.014787
2047,12.687608
2048,9.386584
2049,14.813392
2050,14.095627
2051,7.470517
2052,5.466865
2053,4.674631
2054,12.54565
2055,4.4231715
2056,12.016587
2057,16.486767
2058,11.613957
2059,6.1903343
2060,12.658814
2061,9.545072
2062,14.798512
2063,10.401691
2064,4.063269
2065,3.2960658
2066,9.065339
2067,10.953004
2068,5.338738
2069,5.643149
2070,11.393867
2071,12.430455
2072,7.504357
2073,11.211556
2074,9.841378
2075,13.062647
2076,10.411445
2077,13.481259
2078,11.385247
2079,19.695505
2080,12.523922
2081,29.189137
2082,14.874574
2083,14.45482
2084,9.029935
2085,12.257699
2086,10.580902
2087,13.110217
2088,10.646167
2089,13.14202
2090,11.266501
2091,21.01589
2092,9.856447
2093,16.38322
2094,14.265483
2095,10.578412
2096,18.028528
2097,17.894205
2098,5.4002566
2099,4.247144
2100,16.28466
2101,9.689214
2102,4.7255726
2103,5.7631316
2104,6.4109626
2105,13.646747
2106,13.150029
2107,6.360247
2108,15.382894
2109,16.626093
2110,14.7991495
2111,18.64315
2112,12.360564
2113,17.704037
2114,9.065846
2115,4.1709123
2116,14.145297
2117,13.036143
2118,10.768272
2119,19.423601
2120,14.61764
2121,9.3776045
2122,12.022645
2123,3.789217
2124,7.411504
2125,13.581832
2126,15.402183
2127,19.207047
2128,19.632223
2129,14.541928
2130,7.92438
2131,19.779444
2132,9.525456
2133,14.42089
2134,19.128063
2135,15.788213
2136,6.365369
2137,4.7875934
2138,11.694409
2139,9.834062
2140,11.457778
2141,10.89593
2142,15.075236
2143,8.741602
2144,10.724077
2145,11.319955
2146,8.528755
2147,8.9677515
2148,15.318718
2149,17.092804
2150,15.632249
2151,8.736748
2152,14.294604
2153,11.964534
2154,4.6708627
2155,8.708781
2156,16.156652
2157,8.780482
2158,10.314611
2159,14.627109
2160,12.230748
2161,13.599785
2162,11.10514
2163,14.163662
2164,5.2182016
2165,12.075545
2166,15.074716
2167,3.50435
2168,17.97711
2169,8.017217
2170,11.574504
2171,6.2302027
2172,5.72749
2173,11.129082
2174,20.89696
2175,13.560033
2176,11.397448
2177,10.181214
2178,11.434524
2179,14.130336
2180,17.901468
2181,7.0769343
2182,16.670395
2183,10.663788
2184,10.690567
2185,11.636743
2186,10.6853075
2187,10.4415655
2188,5.012927
2189,16.075594
2190,6.468986
2191,19.53473
2192,13.05911
2193,10.195308
2194,15.432263
2195,13.863072
2196,10.969212
2197,10.94876
2198,17.227274
2199,19.340963
2200,14.358555
2201,12.438983
2202,14.414903
2203,8.030671
2204,12.614517
2205,8.715571
2206,12.363772
2207,10.531547
2208,14.989
2209,10.940132
2210,15.045115
2211,20.073229
2212,12.212335
2213,17.80507
2214,15.617263
2215,3.3587449
2216,8.869808
2217,11.757588
2218,14.2538185
2219,11.470414
2220,12.973201
2221,17.137058
2222,15.767797
2223,13.212884
2224,11.023725
2225,10.263121
2226,12.255864
2227,13.853387
2228,3.9238787
2229,5.7241445
2230,5.3514953
2231,7.4478087
2232,4.5896497
2233,12.883013
2234,10.013047
2235,12.442113
2236,7.640944
2237,14.423918
2238,13.324067
2239,13.411994
2240,4.656998
2241,5.435304
2242,10.010309
2243,8.981507
2244,8.002192
2245,10.336501
2246,10.4491205
2247,10.497654
2248,14.917066
2249,10.78136
2250,21.001135
2251,7.3874593
2252,20.9685
2253,7.6032386
2254,11.851827
2255,8.041184
2256,10.334583
2257,17.638086
2258,15.423375
2259,9.745112
2260,13.106282
2261,9.341848
2262,6.738567
2263,11.884837
2264,9.822547
2265,5.956182
2266,9.913021
2267,10.654186
2268,11.172272
2269,7.517258
2270,12.160391
2271,12.264229
2272,4.1574545
2273,3.923184
2274,4.9472404
2275,10.324424
2276,8.434388
2277,13.117423
2278,16.489357
2279,18.218655
2280,13.2144575
2281,16.20328
2282,12.009526
2283,8.3677845
2284,10.7263365
2285,11.772317
2286,4.10468
2287,10.835249
2288,9.118409
2289,10.935546
2290,14.724091
2291,18.39238
2292,16.537046
2293,9.562436
2294,8.476477
2295,30.476372
2296,18.898005
2297,4.0680842
2298,10.579785
2299,7.1997714
2300,11.560728
2301,11.535653
2302,9.128087
2303,14.402154
2304,3.911859
2305,18.121813
2306,16.289726
2307,13.886943
2308,11.664377
2309,11.536998
2310,5.2712235
2311,10.447257
2312,18.725443
2313,14.768876
2314,13.783313
2315,11.190913
2316,5.1486993
2317,18.570105
2318,11.055091
2319,6.603619
2320,15.055034
2321,8.969617
2322,10.976163
2323,13.575919
2324,7.3739877
2325,10.875031
2326,12.194661
2327,10.41579
2328,7.813969
2329,23.196762
2330,5.321893
2331,11.890871
2332,18.677116
2333,16.861233
2334,11.133212
2335,11.105649
2336,12.083001
2337,12.51773
2338,19.217169
2339,11.714975
2340,9.089763
2341,12.057578
2342,11.871619
2343,14.622603
2344,11.027041
2345,8.015811
2346,17.923168
2347,9.732518
2348,17.918034
2349,14.054822
2350,12.018931
2351,11.025613
2352,13.041737
2353,10.217373
2354,16.93672
2355,19.254572
2356,5.1655
2357,13.935203
2358,9.501099
2359,18.616524
2360,9.536501
2361,10.879274
2362,10.8078375
2363,12.586356
2364,14.138335
2365,8.599359
2366,6.491071
2367,7.174442
2368,11.970143
2369,9.109195
2370,10.797648
2371,8.549811
2372,14.977551
2373,10.107144
2374,12.299206
2375,3.5101511
2376,3.149081
2377,4.9790015
2378,9.941993
2379,13.858482
2380,4.757383
2381,4.691708
2382,8.89573
2383,17.881168
2384,11.458132
2385,8.331789
2386,17.434786
2387,9.512568
2388,4.838804
2389,11.483601
2390,16.618074
2391,18.516138
2392,12.405717
2393,18.684374
2394,16.026026
2395,9.877645
2396,14.65127
2397,11.411149
2398,7.9408
2399,15.49191
2400,7.091185
2401,4.5356135
2402,4.6361146
2403,15.394751
2404,10.617482
2405,4.9049644
2406,5.128284
2407,15.627944
2408,11.025697
2409,5.145796
2410,18.035414
2411,11.767957
2412,13.621345
2413,15.182959
2414,11.593116
2415,11.28621
2416,15.547345
2417,11.165898
2418,4.79643
2419,7.0438128
2420,3.825118
2421,12.760383
2422,4.31345
2423,10.139655
2424,4.661884
2425,17.17468
2426,8.808582
2427,17.42769
2428,10.882844
2429,11.471662
2430,4.9509206
2431,14.942767
2432,9.964997
2433,5.3714356
2434,6.2091284
2435,9.78246
2436,13.448592
2437,9.316705
2438,13.047826
2439,11.295379
2440,11.217951
2441,10.801383
2442,16.986807
2443,15.605491
2444,18.09435
2445,8.576361
2446,9.895025
2447,10.2963
2448,17.566132
2449,12.654544
2450,13.152017
2451,5.291459
2452,14.08229
2453,5.9248376
2454,14.521977
2455,12.278304
2456,8.515062
2457,16.93572
2458,12.055661
2459,12.378539
2460,12.670515
2461,13.892798
2462,11.232629
2463,12.153572
2464,9.423492
2465,13.144843
2466,12.646518
2467,16.211147
2468,17.993685
2469,10.840801
2470,13.5208
2471,17.905981
2472,13.099552
2473,4.2489486
2474,5.443944
2475,10.161046
2476,15.870833
2477,12.413846
2478,11.370689
2479,16.091164
2480,8.351632
2481,10.638831
2482,4.4470963
2483,12.627948
2484,4.398692
2485,6.466648
2486,5.27142
2487,12.075961
2488,12.782272
2489,17.600054
2490,9.740171
2491,14.979787
2492,9.611762
2493,8.606512
2494,9.795537
2495,8.486657
2496,10.383691
2497,6.3409076
2498,13.196511
2499,8.682509
2500,5.0631413
2501,5.287672
2502,9.275807
2503,4.337858
2504,14.046203
2505,12.994971
2506,9.404315
2507,11.206103
2508,9.98079
2509,15.539837
2510,13.400941
2511,11.551484
2512,11.109987
2513,11.214929
2514,14.849633
2515,15.668767
2516,5.5742464
2517,7.6749015
2518,11.15923
2519,15.383883
2520,10.093585
2521,4.486866
2522,5.5501895
2523,6.309807
2524,18.806541
2525,18.619646
2526,12.274753
2527,7.872735
2528,15.185394
2529,8.882842
2530,10.2159605
2531,11.320352
2532,14.137631
2533,13.944338
2534,9.530073
2535,17.553022
2536,18.797346
2537,4.722751
2538,7.1601543
2539,10.89244
2540,19.031687
2541,10.807814
2542,20.923544
2543,20.90231
2544,15.448476
2545,8.815353
2546,15.044469
2547,9.940249
2548,11.364471
2549,11.510398
2550,7.2800183
2551,9.781754
2552,12.605798
2553,13.927652
2554,9.908853
2555,15.043929
2556,5.347546
2557,16.339384
2558,17.043272
2559,4.9305844
2560,4.3449726
2561,10.332227
2562,14.573776
2563,12.798807
2564,15.814249
2565,16.216757
2566,8.914159
2567,17.44681
2568,8.835303
2569,10.685767
2570,17.570726
2571,9.622842
2572,15.439209
2573,14.639306
2574,11.076319
2575,12.120332
2576,7.136725
2577,6.8022304
2578,17.176573
2579,5.2160764
2580,14.634299
2581,10.574758
2582,11.956934
2583,6.887496
2584,10.763003
2585,7.517272
2586,11.37475
2587,12.954555
2588,6.0622954
2589,14.047463
2590,7.8458447
2591,11.286768
2592,10.279761
2593,5.586777
2594,15.09644
2595,15.694396
2596,9.203832
2597,3.814026
2598,14.01011
2599,10.840182
2600,14.234127
2601,10.995057
2602,10.356856
2603,3.6007464
2604,8.842758
2605,5.060679
2606,15.706633
2607,7.9885197
2608,8.82039
2609,12.18425
2610,15.540273
2611,5.403485
2612,7.6231904
2613,18.317554
2614,19.0687
2615,4.9067597
2616,3.0312448
2617,11.845813
2618,9.941142
2619,11.195125
2620,14.557252
2621,14.533056
2622,19.56035
2623,10.318856
2624,14.614416
2625,10.635524
2626,5.6700225
2627,5.462644
2628,11.31192
2629,4.087958
2630,8.038201
2631,10.402826
2632,12.027335
2633,6.4120517
2634,4.712772
2635,8.908773
2636,12.194921
2637,8.176665
2638,14.040889
2639,14.241143
2640,9.570963
2641,5.57574
2642,5.912057
2643,12.596747
2644,13.405442
2645,15.741824
2646,15.035757
2647,11.240769
2648,4.2509813
2649,22.263159
2650,5.890568
2651,15.285771
2652,14.675911
2653,6.945393
2654,15.742804
2655,10.5803
2656,11.441212
2657,14.791512
2658,12.932373
2659,4.8250713
2660,20.177187
2661,7.3793864
2662,16.736013
2663,9.122104
2664,18.602243
2665,11.258442
2666,14.170363
2667,12.212108
2668,16.940157
2669,12.984468
2670,9.717938
2671,7.131015
2672,16.889496
2673,10.524053
2674,11.299783
2675,15.089393
2676,9.602321
2677,12.731527
2678,17.091234
2679,10.417279
2680,12.48392
2681,12.739852
2682,8.128119
2683,12.459687
2684,9.369437
2685,5.679254
2686,11.950849
2687,16.00547
2688,12.477615
2689,15.343677
2690,11.760116
2691,4.532603
2692,11.538005
2693,12.216163
2694,13.948897
2695,9.563851
2696,8.447652
2697,10.436933
2698,9.368745
2699,13.624858
2700,11.062712
2701,4.892284
2702,6.5556016
2703,5.700805
2704,4.5699983
2705,14.81873
2706,11.770152
2707,3.633665
2708,10.296138
2709,9.226632
2710,5.6566396
2711,8.118254
2712,6.129129
2713,21.177658
2714,19.68278
2715,12.020547
2716,18.110304
2717,6.574213
2718,16.481373
2719,10.227123
2720,17.550951
2721,4.773969
2722,10.51365
2723,10.434518
2724,12.484166
2725,10.306846
2726,13.507889
2727,5.3766656
2728,15.396013
2729,20.51534
2730,18.00417
2731,3.2862325
2732,4.73173
2733,13.460869
2734,11.076907
2735,4.484094
2736,15.84223
2737,12.961513
2738,11.037288
2739,4.761605
2740,11.596479
2741,5.0082603
2742,12.527938
2743,6.7588487
2744,12.845239
2745,12.842895
2746,10.335462
2747,4.29619
2748,16.716166
2749,10.647413
2750,4.154845
2751,5.425237
2752,4.048609
2753,11.964824
2754,4.6832356
2755,6.8498487
2756,9.114591
2757,13.272174
2758,11.790923
2759,12.031928
2760,10.427312
2761,13.066865
2762,10.869221
2763,17.927776
2764,9.921912
2765,17.545263
2766,7.484906
2767,12.310328
2768,11.324538
2769,4.950001
2770,17.27343
2771,12.941346
2772,11.1671915
2773,12.338089
2774,10.5160265
2775,11.607174
2776,9.478451
2777,10.87226
2778,16.129618
2779,9.928229
2780,6.6161704
2781,12.111131
2782,10.287502
2783,8.428554
2784,6.387819
2785,9.287441
2786,16.475048
2787,10.738141
2788,20.92359
2789,13.133761
2790,10.553462
2791,13.705953
2792,4.877164
2793,3.8383498
2794,21.576574
2795,12.314148
2796,13.767316
2797,10.855081
2798,10.9636755
2799,10.472986
2800,9.0402155
2801,12.51921
2802,11.501702
2803,8.191702
2804,9.422802
2805,13.985404
2806,11.552211
2807,10.910836
2808,12.953451
2809,12.069229
2810,16.677052
2811,9.730621
2812,4.564175
2813,12.949096
2814,15.894343
2815,6.341817
2816,10.965334
2817,10.201032
2818,13.935358
2819,20.4936
2820,19.57927
2821,10.392339
2822,14.268748
2823,10.046433
2824,20.230293
2825,10.838596
2826,14.40305
2827,16.454882
2828,12.765727
2829,11.856091
2830,6.476566
2831,10.936339
2832,14.22712
2833,12.891218
2834,15.580689
2835,9.390159
2836,17.983545
2837,19.37921
2838,12.696345
2839,7.857867
2840,11.3136
2841,13.35417
2842,7.346682
2843,9.219911
2844,10.548427
2845,14.549022
2846,11.333192
2847,11.875832
2848,10.528572
2849,11.094296
2850,9.592477
2851,4.5316925
2852,10.504865
2853,22.47132
2854,16.52444
2855,16.598747
2856,11.991182
2857,20.520212
2858,7.30279
2859,10.1005
2860,4.1576924
2861,14.58747
2862,6.9947753
2863,4.9816747
2864,15.032527
2865,10.120338
2866,10.995259
2867,9.904954
2868,6.659064
2869,11.639852
2870,3.7562196
2871,11.093199
2872,17.821459
2873,9.7968855
2874,10.814347
2875,9.752006
2876,12.078847
2877,13.635539
2878,5.8441305
2879,18.158724
2880,10.627456
2881,13.582151
2882,3.4173152
2883,5.4148216
2884,9.837634
2885,14.875875
2886,12.049972
2887,11.15655
2888,12.563149
2889,11.06735
2890,19.344595
2891,9.721429
2892,13.450498
2893,10.233223
2894,12.499932
2895,14.222533
2896,8.651837
2897,5.1024966
2898,16.391134
2899,17.091429
2900,5.496884
2901,10.503107
2902,12.58271
2903,9.696206
2904,15.591269
2905,17.918379
2906,2.9484158
2907,5.928762
2908,19.12187
2909,13.088287
2910,17.334352
2911,9.815647
2912,4.2184343
2913,13.227782
2914,3.5430946
2915,20.955385
2916,10.925466
2917,26.334635
2918,12.075436
2919,15.436821
2920,13.3648405
2921,10.745826
2922,5.549514
2923,18.303328
2924,6.5755606
2925,14.580484
2926,15.486583
2927,4.5339103
2928,20.618517
2929,12.36727
2930,17.615032
2931,6.131544
2932,4.4296484
2933,4.5149674
2934,5.437836
2935,5.1555834
2936,7.929373
2937,8.831068
2938,5.2962556
2939,13.255883
2940,7.9775634
2941,15.762399
2942,9.5977335
2943,8.816489
2944,10.081301
2945,10.232494
2946,9.787869
2947,14.420271
2948,15.826282
2949,4.577212
2950,16.063997
2951,12.429907
2952,9.717179
2953,10.538809
2954,10.7665205
2955,10.07669
2956,11.653079
2957,3.66238
2958,3.991088
2959,8.300338
2960,11.087915
2961,8.588215
2962,18.54389
2963,15.303846
2964,11.8491125
2965,15.849006
2966,10.62773
2967,12.12003
2968,6.282962
2969,20.813734
2970,10.118911
2971,6.948979
2972,10.370246
2973,9.1683855
2974,13.854373
2975,10.141955
2976,9.707498
2977,9.723735
2978,12.074159
2979,6.6177
2980,10.809127
2981,14.280243
2982,11.578821
2983,16.839125
2984,4.328739
2985,13.826835
2986,10.578009
2987,7.926356
2988,15.5573225
2989,5.7772083
2990,8.379889
2991,14.746607
2992,11.216792
2993,9.603904
2994,3.9666338
2995,6.0923347
2996,12.095147
2997,23.100245
2998,12.763455
2999,5.3872023
3000,14.533223
3001,10.75039
3002,13.321457
3003,10.491635
3004,8.413544
3005,3.5786462
3006,14.9525175
3007,17.652853
3008,12.152186
3009,3.837668
3010,18.118925
3011,19.868044
3012,13.097741
3013,5.0944657
3014,3.321929
3015,19.633596
3016,9.633395
3017,8.677794
3018,4.298906
3019,13.590571
3020,19.353695
3021,10.83586
3022,19.392775
3023,7.0839787
3024,10.439643
3025,12.042193
3026,14.816232
3027,5.7565217
3028,18.02664
3029,19.69778
3030,6.2145057
3031,10.835624
3032,10.251573
3033,9.734807
3034,15.837676
3035,13.590501
3036,12.659802
3037,9.049903
3038,12.166797
3039,7.736933
3040,8.3725
3041,16.394749
3042,12.614009
3043,10.45934
3044,17.318392
3045,13.009299
3046,15.175147
3047,17.282045
3048,7.0653834
3049,7.210511
3050,19.551016
3051,19.246561
3052,8.021317
3053,19.67024
3054,8.564555
3055,6.346449
3056,13.3574705
3057,9.434117
3058,7.1843023
3059,4.4895134
3060,13.840621
3061,5.6486816
3062,15.925085
3063,11.919831
3064,15.89672
3065,18.54603
3066,12.676532
3067,6.671719
3068,16.643082
3069,4.7643147
3070,16.713625
3071,10.720391
3072,12.695464
3073,13.114972
3074,4.7857757
3075,12.9233885
3076,10.495733
3077,14.724069
3078,19.899569
3079,3.9039736
3080,10.102627
3081,18.006435
3082,18.107561
3083,9.543506
3084,9.776455
3085,18.301111
3086,11.891442
3087,12.29283
3088,14.826573
3089,12.959871
3090,3.4706995
3091,12.50054
3092,19.003069
3093,18.008947
3094,9.144069
3095,11.99951
3096,11.765781
3097,9.787097
3098,8.149574
3099,8.314372
3100,18.640163
3101,5.4797044
3102,5.538503
3103,12.312569
3104,12.49711
3105,6.924121
3106,8.862664
3107,15.238322
3108,9.405708
3109,3.4768503
3110,16.00159
3111,6.456677
3112,11.452935
3113,10.619763
3114,8.043271
3115,12.2873
3116,7.8016515
3117,20.89641
3118,10.814841
3119,13.358409
3120,11.102717
3121,9.092856
3122,6.1112113
3123,14.319331
3124,13.141591
3125,10.148141
3126,13.877718
3127,14.701854
3128,10.851867
3129,13.781207
3130,12.2267065
3131,19.856857
3132,14.071727
3133,12.207225
3134,5.289824
3135,19.05283
3136,21.447935
3137,12.194506
3138,5.040755
3139,21.015968
3140,10.550059
3141,11.819437
3142,11.899272
3143,12.61696
3144,14.063901
3145,19.830809
3146,12.324201
