,best_NN_score_alpha1_5_tr
1830,10.2466545
1831,13.318041
1832,9.166643
1833,15.616008
1834,10.15027
1835,7.814945
1836,7.0564985
1837,14.49038
1838,10.738834
1839,5.4583874
1840,4.2984347
1841,15.584447
1842,3.7724783
1843,6.6530285
1844,9.032732
1845,14.041244
1846,6.7687454
1847,8.160075
1848,25.290968
1849,18.340569
1850,11.225331
1851,10.346363
1852,12.314594
1853,10.732433
1854,10.359514
1855,12.70302
1856,10.246744
1857,5.50705
1858,11.8506975
1859,9.219936
1860,4.672233
1861,12.888217
1862,11.193086
1863,13.738859
1864,7.867429
1865,15.866151
1866,10.621672
1867,11.430394
1868,19.483149
1869,10.331914
1870,12.437203
1871,19.103113
1872,10.479679
1873,17.156052
1874,13.597276
1875,14.480472
1876,12.068361
1877,7.6055794
1878,12.330287
1879,4.6457863
1880,19.225443
1881,4.305705
1882,5.135704
1883,16.58435
1884,11.8804035
1885,18.3703
1886,4.4207563
1887,20.525362
1888,24.876802
1889,12.137865
1890,7.2607155
1891,10.493382
1892,6.3159704
1893,11.506334
1894,21.777075
1895,13.976412
1896,5.199095
1897,5.62677
1898,10.248853
1899,7.4097857
1900,10.719624
1901,13.224384
1902,9.030735
1903,22.55316
1904,4.8409743
1905,5.021262
1906,13.777654
1907,13.486383
1908,9.29226
1909,9.610993
1910,11.580894
1911,16.583784
1912,27.22074
1913,9.83201
1914,7.8828626
1915,7.5192223
1916,5.2235975
1917,17.145689
1918,10.872349
1919,4.0349236
1920,16.196508
1921,8.450248
1922,11.411907
1923,3.4251711
1924,15.614256
1925,15.487492
1926,18.54628
1927,10.216972
1928,3.635578
1929,8.853028
1930,11.099025
1931,9.067427
1932,7.1943245
1933,4.914732
1934,6.2241583
1935,7.7609053
1936,12.458109
1937,2.848739
1938,10.918847
1939,9.396048
1940,14.131228
1941,19.016512
1942,12.4008
1943,19.838148
1944,6.2943716
1945,16.290796
1946,10.79496
1947,8.730303
1948,9.825676
1949,17.87071
1950,15.815399
1951,6.3860655
1952,9.719464
1953,10.917835
1954,5.909287
1955,9.003581
1956,10.041226
1957,4.9504433
1958,17.415403
1959,10.405432
1960,8.47231
1961,15.407125
1962,6.8918877
1963,14.528902
1964,14.592726
1965,4.3850374
1966,9.543435
1967,5.614362
1968,11.592872
1969,11.4241
1970,10.876062
1971,15.318663
1972,9.528305
1973,9.983377
1974,4.526183
1975,12.290623
1976,4.961786
1977,13.216085
1978,16.310366
1979,10.619724
1980,18.40383
1981,13.228691
1982,8.223233
1983,8.568045
1984,14.375149
1985,5.5102305
1986,24.303022
1987,13.440526
1988,11.095873
1989,11.432104
1990,3.1782877
1991,5.2951937
1992,13.282025
1993,11.142435
1994,10.548642
1995,8.549174
1996,11.9099
1997,7.832632
1998,5.037569
1999,10.111642
2000,16.11101
2001,12.504419
2002,7.362591
2003,15.630213
2004,9.87658
2005,11.775702
2006,9.664492
2007,17.172628
2008,14.305775
2009,12.742432
2010,12.387838
2011,17.695963
2012,14.203419
2013,16.062778
2014,9.767317
2015,4.3652453
2016,11.33288
2017,16.640594
2018,14.348288
2019,15.96537
2020,11.235931
2021,10.025097
2022,18.453321
2023,3.6881118
2024,8.569037
2025,10.446932
2026,21.591267
2027,9.988637
2028,16.513054
2029,4.167362
2030,10.499178
2031,7.06263
2032,3.8880832
2033,12.686095
2034,13.729808
2035,17.580591
2036,11.790806
2037,7.557402
2038,11.861954
2039,7.7592
2040,11.997296
2041,8.200032
2042,10.608172
2043,9.863354
2044,8.381993
2045,4.7257347
2046,10.466593
2047,12.772427
2048,9.686657
2049,14.044865
2050,14.309366
2051,7.17764
2052,5.322385
2053,4.5464926
2054,13.495367
2055,4.1289334
2056,12.379028
2057,17.473078
2058,11.541521
2059,6.040551
2060,13.1259165
2061,10.0345335
2062,15.378792
2063,11.095107
2064,3.8562868
2065,3.0248168
2066,8.366702
2067,10.370106
2068,5.1555834
2069,5.580104
2070,11.406843
2071,11.90754
2072,7.949955
2073,11.08392
2074,10.23912
2075,12.93045
2076,10.86301
2077,13.8834
2078,10.935015
2079,20.477892
2080,12.599551
2081,27.352089
2082,14.995594
2083,14.7446785
2084,9.146226
2085,11.908525
2086,11.008028
2087,13.089848
2088,10.755371
2089,13.58671
2090,11.106758
2091,21.326227
2092,9.746576
2093,16.553217
2094,14.363983
2095,10.938002
2096,18.91106
2097,17.485943
2098,5.282057
2099,4.0899444
2100,16.380718
2101,10.095619
2102,4.6635585
2103,5.9707327
2104,6.1939173
2105,13.9802475
2106,12.986944
2107,6.2234917
2108,16.646257
2109,17.912874
2110,14.323363
2111,19.316679
2112,11.92503
2113,17.86117
2114,9.185402
2115,3.9419334
2116,14.447273
2117,12.666332
2118,10.684511
2119,19.455736
2120,14.976205
2121,9.140009
2122,12.508599
2123,3.6544251
2124,7.8740997
2125,13.384375
2126,15.457262
2127,18.994356
2128,20.919546
2129,14.8221855
2130,7.676982
2131,20.054094
2132,9.971954
2133,15.381529
2134,19.008837
2135,16.172169
2136,6.5431905
2137,4.680772
2138,11.892718
2139,9.761057
2140,11.973888
2141,11.469089
2142,15.463339
2143,8.413785
2144,11.246605
2145,11.101007
2146,8.129707
2147,9.778092
2148,15.25123
2149,17.500887
2150,15.759379
2151,8.107973
2152,14.279227
2153,11.518736
2154,4.470856
2155,8.622986
2156,16.813242
2157,8.960558
2158,10.333245
2159,15.005097
2160,13.229063
2161,13.102098
2162,12.027436
2163,14.504493
2164,5.06864
2165,12.308693
2166,15.457754
2167,3.2564754
2168,18.754038
2169,7.673547
2170,11.2769785
2171,6.0396223
2172,5.62626
2173,11.095743
2174,20.88093
2175,13.99155
2176,12.424322
2177,10.339895
2178,11.393875
2179,13.775057
2180,17.967892
2181,6.9105325
2182,17.803509
2183,10.644246
2184,10.921083
2185,11.533018
2186,10.055786
2187,10.53613
2188,4.929174
2189,15.919313
2190,6.4241214
2191,19.609163
2192,12.781489
2193,10.347811
2194,13.916506
2195,14.664242
2196,10.524801
2197,10.838176
2198,16.353226
2199,16.811964
2200,14.384014
2201,13.026458
2202,14.264124
2203,7.8865805
2204,13.055612
2205,8.972996
2206,12.578427
2207,10.89258
2208,15.806309
2209,11.276486
2210,14.969298
2211,20.764488
2212,12.106722
2213,18.388956
2214,13.876207
2215,3.0751538
2216,8.554031
2217,11.394867
2218,14.930957
2219,12.182945
2220,13.27437
2221,17.57778
2222,15.699972
2223,13.240528
2224,11.359694
2225,10.710506
2226,12.360703
2227,15.242802
2228,3.847998
2229,5.844468
2230,5.387759
2231,7.735666
2232,4.4690056
2233,12.866463
2234,9.81894
2235,12.197531
2236,7.61637
2237,14.865047
2238,13.423576
2239,13.926288
2240,4.606724
2241,5.407754
2242,10.205021
2243,9.736104
2244,8.583673
2245,9.804872
2246,10.628623
2247,11.356963
2248,14.427528
2249,11.184315
2250,21.927452
2251,6.9445853
2252,21.391338
2253,7.702138
2254,11.780724
2255,8.123971
2256,10.759086
2257,17.700544
2258,15.882372
2259,9.77672
2260,13.196559
2261,9.655186
2262,7.460235
2263,11.781334
2264,9.600691
2265,5.981958
2266,10.033413
2267,10.501326
2268,11.429802
2269,7.279208
2270,12.741782
2271,12.116653
2272,3.826432
2273,3.9007714
2274,4.7495775
2275,10.111944
2276,8.494766
2277,13.009378
2278,18.05745
2279,18.44018
2280,13.862946
2281,16.013107
2282,11.847348
2283,8.662618
2284,10.600428
2285,10.033406
2286,3.9163816
2287,10.793474
2288,8.898826
2289,10.053296
2290,14.53779
2291,18.85539
2292,18.277975
2293,9.879359
2294,8.6071005
2295,28.551367
2296,18.184504
2297,3.9877226
2298,10.644932
2299,7.0364795
2300,12.15259
2301,11.316463
2302,8.90647
2303,14.258396
2304,3.8299563
2305,19.545572
2306,15.959759
2307,13.33542
2308,11.6952915
2309,12.385426
2310,5.154594
2311,10.565866
2312,19.278223
2313,14.219796
2314,13.544905
2315,11.300407
2316,4.9020205
2317,18.586863
2318,10.386156
2319,6.4125586
2320,16.164455
2321,8.802593
2322,11.064056
2323,13.7299595
2324,7.4762993
2325,11.249251
2326,11.948369
2327,10.614044
2328,7.901099
2329,22.776285
2330,5.1864514
2331,12.163879
2332,19.208202
2333,17.02836
2334,11.958594
2335,10.917146
2336,11.071915
2337,12.28255
2338,19.500708
2339,11.477102
2340,9.387515
2341,11.591788
2342,12.201394
2343,14.448342
2344,11.55405
2345,8.078544
2346,18.431421
2347,9.336849
2348,18.390923
2349,15.272718
2350,12.319714
2351,10.976391
2352,13.114916
2353,10.268034
2354,17.639824
2355,19.959587
2356,4.8381763
2357,14.128987
2358,9.493677
2359,19.193453
2360,9.709047
2361,10.982205
2362,10.553314
2363,12.533079
2364,14.422722
2365,8.387079
2366,6.2591043
2367,6.99851
2368,12.012607
2369,9.334919
2370,11.036425
2371,8.4662895
2372,14.678755
2373,10.339962
2374,12.018009
2375,3.2878692
2376,2.8449838
2377,4.7448087
2378,10.29916
2379,13.697235
2380,4.5558763
2381,4.5233474
2382,8.925003
2383,16.211967
2384,11.450027
2385,9.000851
2386,16.94407
2387,9.302645
2388,4.619092
2389,11.499752
2390,17.684954
2391,19.388628
2392,12.758426
2393,18.766047
2394,16.28134
2395,9.70549
2396,15.057892
2397,11.4817915
2398,7.2232065
2399,15.749431
2400,7.8683176
2401,4.370358
2402,4.4008045
2403,15.299184
2404,10.856855
2405,4.7523246
2406,5.0631895
2407,15.848225
2408,11.14456
2409,4.902844
2410,18.037912
2411,11.761702
2412,13.704863
2413,15.452328
2414,11.525171
2415,11.17874
2416,15.123596
2417,11.332719
2418,4.8050566
2419,6.478356
2420,3.5859878
2421,12.042353
2422,4.082578
2423,10.1922865
2424,4.559123
2425,18.613401
2426,8.47551
2427,16.736029
2428,11.032131
2429,11.380436
2430,4.8398986
2431,15.308073
2432,9.844796
2433,5.2289605
2434,6.429348
2435,9.525973
2436,14.353955
2437,9.306218
2438,12.866697
2439,11.849598
2440,11.348804
2441,10.903631
2442,16.73477
2443,15.359197
2444,18.263931
2445,8.890633
2446,10.193277
2447,10.320871
2448,17.941694
2449,12.302826
2450,13.125429
2451,5.410568
2452,15.178562
2453,5.7606483
2454,14.252775
2455,12.017698
2456,8.803784
2457,17.710756
2458,12.501516
2459,12.60959
2460,13.048203
2461,14.184647
2462,11.032019
2463,12.354028
2464,9.244664
2465,13.94844
2466,13.0974865
2467,16.815483
2468,17.833836
2469,10.835866
2470,13.705395
2471,17.923841
2472,12.43273
2473,4.065894
2474,5.992506
2475,9.936869
2476,15.826318
2477,12.259033
2478,12.510937
2479,15.711948
2480,8.762413
2481,10.600584
2482,4.2962375
2483,12.231701
2484,4.1418943
2485,6.5798054
2486,5.1328354
2487,12.142614
2488,13.494556
2489,18.110415
2490,9.832838
2491,15.249448
2492,9.77389
2493,8.5217085
2494,9.693142
2495,8.297497
2496,10.563751
2497,6.202921
2498,12.795769
2499,8.593269
2500,5.113403
2501,5.1074357
2502,9.375608
2503,4.1529574
2504,14.350291
2505,13.533377
2506,7.7903433
2507,10.97642
2508,9.93367
2509,15.200338
2510,13.424625
2511,11.281927
2512,11.264111
2513,11.8404665
2514,14.281821
2515,15.820174
2516,5.3088713
2517,7.0857334
2518,11.234449
2519,16.597824
2520,10.0965805
2521,4.6661863
2522,5.3416853
2523,6.3169484
2524,19.224323
2525,19.135126
2526,12.26867
2527,7.8608828
2528,15.058662
2529,9.121306
2530,10.09001
2531,11.397543
2532,13.569766
2533,14.318596
2534,9.560526
2535,17.982918
2536,19.153652
2537,4.8194714
2538,5.9343886
2539,10.373355
2540,19.514252
2541,10.653084
2542,21.589025
2543,20.724005
2544,15.02569
2545,8.77536
2546,15.529432
2547,10.252676
2548,11.699591
2549,11.646305
2550,7.3629446
2551,9.914225
2552,12.473605
2553,14.148474
2554,10.065438
2555,15.013601
2556,5.280878
2557,15.790691
2558,16.934267
2559,4.833452
2560,4.7316074
2561,10.336447
2562,15.862925
2563,13.099468
2564,15.8762
2565,15.19924
2566,8.967962
2567,17.824093
2568,8.545884
2569,11.299015
2570,17.759901
2571,9.320079
2572,15.968058
2573,15.402267
2574,11.126812
2575,11.919567
2576,7.4742956
2577,6.5171747
2578,16.846209
2579,4.7064795
2580,14.73736
2581,10.282098
2582,12.229423
2583,6.9934974
2584,10.316904
2585,7.4359546
2586,11.96406
2587,12.864007
2588,5.916005
2589,13.53621
2590,7.9476814
2591,10.731007
2592,9.87719
2593,5.539439
2594,15.511242
2595,16.830198
2596,9.415902
2597,3.4890716
2598,14.152626
2599,11.161278
2600,13.545196
2601,11.307519
2602,10.959148
2603,3.5077603
2604,8.927227
2605,4.981763
2606,17.21335
2607,8.181827
2608,8.94116
2609,12.27018
2610,16.434582
2611,5.8244343
2612,7.7807355
2613,19.290266
2614,18.945383
2615,4.905596
2616,2.725034
2617,11.72195
2618,9.893925
2619,11.396033
2620,15.072033
2621,13.850759
2622,20.03279
2623,10.163874
2624,14.156334
2625,10.908915
2626,5.420858
2627,5.206377
2628,11.669637
2629,3.884483
2630,8.366158
2631,10.104141
2632,11.952467
2633,6.4319763
2634,4.468664
2635,8.987573
2636,11.510812
2637,7.8604436
2638,13.828688
2639,14.707148
2640,10.024769
2641,5.4140406
2642,6.2174673
2643,12.192637
2644,13.051802
2645,15.59277
2646,15.25862
2647,11.526213
2648,4.145755
2649,21.177664
2650,5.7166243
2651,15.633604
2652,15.129149
2653,6.9877667
2654,15.891718
2655,10.303301
2656,11.7317705
2657,14.776453
2658,12.842811
2659,4.473476
2660,20.531565
2661,7.3567905
2662,16.514324
2663,9.460629
2664,19.086151
2665,11.125595
2666,14.444841
2667,12.441681
2668,16.372126
2669,14.259078
2670,9.685145
2671,6.92302
2672,17.504358
2673,10.34653
2674,11.746441
2675,14.813874
2676,9.620346
2677,12.162004
2678,16.566452
2679,10.684887
2680,13.120196
2681,13.535297
2682,8.202914
2683,12.145308
2684,9.199464
2685,5.51404
2686,12.62359
2687,15.677369
2688,12.601947
2689,14.879522
2690,12.351486
2691,4.5290008
2692,11.403574
2693,13.064281
2694,14.203828
2695,9.600418
2696,8.072851
2697,10.19398
2698,9.29433
2699,13.560804
2700,11.037942
2701,4.7625656
2702,6.8614464
2703,5.5932164
2704,4.4322863
2705,14.631094
2706,12.088024
2707,3.4975555
2708,10.63553
2709,9.120441
2710,5.5144734
2711,8.054794
2712,6.3305855
2713,22.08787
2714,19.44878
2715,11.805179
2716,17.648672
2717,6.6081057
2718,16.44239
2719,10.008121
2720,18.118341
2721,4.888986
2722,10.702009
2723,10.768523
2724,12.972032
2725,10.340411
2726,14.166473
2727,5.375556
2728,15.50057
2729,20.75451
2730,18.119278
2731,2.8916895
2732,4.6359243
2733,12.862378
2734,11.231493
2735,4.252441
2736,16.277037
2737,13.859299
2738,10.552256
2739,4.606634
2740,12.021671
2741,5.1730213
2742,12.578926
2743,6.9011407
2744,13.561551
2745,13.419661
2746,10.406823
2747,4.041192
2748,17.067923
2749,10.566987
2750,3.8906357
2751,5.198737
2752,4.001554
2753,11.977114
2754,4.5926433
2755,6.526265
2756,9.324735
2757,12.98473
2758,11.514376
2759,11.781233
2760,10.725624
2761,13.186567
2762,11.828945
2763,16.069544
2764,10.270752
2765,17.621386
2766,7.2767086
2767,11.738778
2768,11.065712
2769,4.6641665
2770,15.832634
2771,13.374506
2772,11.1587105
2773,12.079761
2774,10.775124
2775,11.272687
2776,9.226086
2777,11.333556
2778,16.82735
2779,9.851976
2780,6.5298696
2781,12.382054
2782,10.792914
2783,8.471606
2784,6.540017
2785,9.589967
2786,16.965551
2787,10.595305
2788,21.233305
2789,14.265127
2790,9.959426
2791,13.375785
2792,4.7832656
2793,3.4878
2794,22.218565
2795,13.0173
2796,14.06657
2797,10.575949
2798,10.858568
2799,10.150534
2800,8.082292
2801,14.061595
2802,11.377407
2803,7.8039165
2804,9.393266
2805,13.667942
2806,11.488873
2807,11.405495
2808,12.795755
2809,12.998756
2810,16.66653
2811,9.59447
2812,4.4297223
2813,13.413656
2814,15.772639
2815,6.3371887
2816,10.826959
2817,10.692337
2818,14.047751
2819,20.234888
2820,20.113987
2821,10.997606
2822,14.35424
2823,9.684416
2824,20.05802
2825,10.885601
2826,14.995222
2827,15.929632
2828,13.298019
2829,11.482302
2830,6.40946
2831,11.409166
2832,14.623368
2833,13.146044
2834,15.250559
2835,9.216154
2836,19.033854
2837,19.73176
2838,13.203795
2839,7.275527
2840,10.480402
2841,12.877023
2842,7.5587277
2843,9.268382
2844,10.635631
2845,14.780016
2846,11.93804
2847,12.2350025
2848,10.635089
2849,11.25115
2850,9.919963
2851,4.3332763
2852,10.55642
2853,22.77499
2854,16.372786
2855,16.482458
2856,11.895034
2857,20.817833
2858,7.2913117
2859,10.0600605
2860,3.9777262
2861,14.236298
2862,6.61856
2863,4.911746
2864,15.5056505
2865,10.115316
2866,11.059109
2867,10.0018425
2868,6.68989
2869,11.487402
2870,3.5247343
2871,11.628444
2872,17.758106
2873,9.72884
2874,11.005972
2875,9.395895
2876,12.434075
2877,14.45311
2878,6.0305033
2879,18.141945
2880,11.136276
2881,13.573629
2882,3.2114763
2883,5.252388
2884,9.81843
2885,15.591743
2886,13.18988
2887,11.582567
2888,12.486962
2889,10.870276
2890,19.463617
2891,10.308208
2892,13.509214
2893,10.170051
2894,12.535231
2895,15.514351
2896,8.806917
2897,4.959462
2898,16.20554
2899,17.698645
2900,5.7567463
2901,10.777603
2902,13.389593
2903,10.079917
2904,15.776327
2905,18.31381
2906,2.637773
2907,5.8679895
2908,19.278276
2909,13.737289
2910,17.672766
2911,10.348373
2912,4.1140256
2913,13.428242
2914,3.2339957
2915,21.041485
2916,10.90487
2917,26.09735
2918,11.980147
2919,14.573946
2920,13.38949
2921,10.785693
2922,5.1821356
2923,18.874554
2924,6.51513
2925,14.619866
2926,16.260323
2927,4.2965846
2928,21.342266
2929,12.626871
2930,16.550323
2931,6.1954756
2932,4.1678624
2933,4.1566386
2934,5.44436
2935,5.1064906
2936,8.863024
2937,8.744779
2938,5.2161465
2939,13.190842
2940,8.211352
2941,15.150525
2942,9.857424
2943,9.111553
2944,10.101097
2945,9.771078
2946,9.583273
2947,14.812448
2948,15.432333
2949,4.4292097
2950,15.205788
2951,12.370068
2952,9.85504
2953,10.209536
2954,10.831722
2955,10.068139
2956,11.972001
2957,3.3743308
2958,3.9069948
2959,8.436723
2960,10.974066
2961,8.666153
2962,18.110094
2963,15.689045
2964,11.385654
2965,14.98169
2966,10.642928
2967,11.988257
2968,5.876943
2969,21.405268
2970,9.924194
2971,6.1815424
2972,10.193523
2973,9.0738125
2974,14.032076
2975,10.506284
2976,10.220793
2977,10.051302
2978,12.377815
2979,6.7374105
2980,11.37069
2981,14.31785
2982,11.224629
2983,16.741203
2984,3.7758095
2985,13.987852
2986,11.439203
2987,7.8260403
2988,15.427798
2989,5.6852922
2990,8.353655
2991,14.957527
2992,10.956051
2993,9.31764
2994,3.6658347
2995,6.2561917
2996,11.345686
2997,23.362621
2998,13.151989
2999,5.076287
3000,13.462346
3001,10.637351
3002,13.693538
3003,10.896394
3004,7.933476
3005,3.4025178
3006,15.695404
3007,18.63383
3008,12.152702
3009,3.6308396
3010,17.768648
3011,19.982437
3012,13.099794
3013,4.956045
3014,3.0293698
3015,19.719065
3016,9.27623
3017,8.874586
3018,4.239227
3019,13.821572
3020,19.436611
3021,10.726605
3022,20.025635
3023,6.938215
3024,10.753418
3025,12.63923
3026,15.781801
3027,5.8403597
3028,18.43012
3029,20.40902
3030,6.138777
3031,10.996946
3032,10.106539
3033,9.213137
3034,15.305264
3035,14.132439
3036,12.716852
3037,8.597605
3038,12.663057
3039,7.8622923
3040,8.418172
3041,15.325596
3042,13.270678
3043,10.562548
3044,18.072989
3045,12.606246
3046,15.333279
3047,18.021238
3048,6.9879446
3049,7.2719164
3050,17.54703
3051,19.547615
3052,7.952215
3053,19.773157
3054,8.644856
3055,6.143261
3056,13.4967
3057,9.701464
3058,7.0137086
3059,4.3594394
3060,13.861858
3061,5.7010407
3062,15.930073
3063,11.538361
3064,15.648992
3065,15.59756
3066,12.946148
3067,6.68925
3068,16.907278
3069,4.7070627
3070,16.906267
3071,10.688038
3072,12.777845
3073,12.309016
3074,4.829476
3075,12.907168
3076,10.565824
3077,14.252266
3078,19.920988
3079,3.6723344
3080,10.261279
3081,18.401522
3082,18.249866
3083,9.658816
3084,10.014993
3085,18.615583
3086,12.113794
3087,12.113292
3088,14.794708
3089,12.085972
3090,3.1476696
3091,12.988803
3092,20.165785
3093,18.47925
3094,8.740113
3095,11.424683
3096,11.59947
3097,10.281196
3098,7.4735117
3099,8.738866
3100,19.158499
3101,5.3198714
3102,5.367997
3103,12.004328
3104,12.274131
3105,6.965779
3106,8.601026
3107,15.942161
3108,9.217407
3109,3.3396924
3110,14.540164
3111,6.466071
3112,11.188562
3113,11.124647
3114,6.9529514
3115,12.006235
3116,7.8169312
3117,22.39966
3118,10.938646
3119,14.202634
3120,10.380705
3121,9.033064
3122,6.477922
3123,14.7078705
3124,13.328671
3125,10.653372
3126,13.45494
3127,14.021968
3128,10.788403
3129,13.814937
3130,12.678921
3131,20.363846
3132,14.412191
3133,11.775444
3134,5.2140064
3135,19.539846
3136,21.77923
3137,11.996538
3138,4.9528594
