,best_NN_score_alpha1_tr
1825,7.652176
1826,9.214977
1827,8.251422
1828,6.5415525
1829,2.901573
1830,9.37101
1831,12.6098795
1832,8.145331
1833,13.188348
1834,9.5595255
1835,7.336427
1836,6.729436
1837,13.006894
1838,9.128747
1839,5.3503485
1840,4.2144866
1841,13.2467575
1842,3.4449039
1843,6.248103
1844,8.026366
1845,12.867913
1846,6.873928
1847,7.423897
1848,22.231493
1849,15.7391
1850,10.662149
1851,8.476769
1852,10.327826
1853,9.624865
1854,9.377531
1855,11.327834
1856,9.106044
1857,5.273393
1858,10.664265
1859,8.26822
1860,4.438359
1861,11.139209
1862,10.630215
1863,11.986354
1864,7.312756
1865,13.428209
1866,9.719128
1867,9.655174
1868,16.370296
1869,9.539355
1870,9.849819
1871,16.35635
1872,9.572952
1873,14.529034
1874,12.446806
1875,13.250002
1876,10.349382
1877,6.8882475
1878,10.597318
1879,4.1900387
1880,16.906952
1881,3.9233654
1882,4.813407
1883,14.391638
1884,10.251702
1885,15.64186
1886,4.146382
1887,17.79075
1888,22.914303
1889,10.757454
1890,6.676882
1891,9.889382
1892,5.4914913
1893,9.875105
1894,20.021889
1895,12.356471
1896,4.504204
1897,5.204899
1898,9.305747
1899,7.016431
1900,9.758034
1901,11.325197
1902,8.504266
1903,18.960867
1904,4.5247445
1905,4.7112503
1906,12.030412
1907,12.113348
1908,8.977896
1909,8.715553
1910,10.684838
1911,14.212557
1912,25.116383
1913,8.910365
1914,7.231027
1915,6.760765
1916,4.949519
1917,15.169172
1918,9.882408
1919,3.7523398
1920,13.963759
1921,7.6410184
1922,10.527504
1923,3.3416486
1924,14.2046795
1925,14.665638
1926,16.531195
1927,8.972929
1928,3.554048
1929,8.370892
1930,9.657646
1931,7.961092
1932,7.030771
1933,4.4147086
1934,5.526643
1935,7.05877
1936,10.7174835
1937,2.827577
1938,9.9920635
1939,8.251656
1940,13.002011
1941,17.151197
1942,10.653219
1943,17.498415
1944,5.576842
1945,14.197791
1946,9.478518
1947,7.8175993
1948,8.459784
1949,15.2807865
1950,13.864241
1951,5.8963194
1952,8.355048
1953,9.7656145
1954,5.2282925
1955,8.661024
1956,8.770584
1957,4.305447
1958,15.613489
1959,9.246914
1960,7.191109
1961,13.014468
1962,6.021501
1963,12.58905
1964,12.837548
1965,4.033289
1966,7.8749433
1967,5.073841
1968,10.572132
1969,9.928236
1970,9.938648
1971,12.911575
1972,9.05142
1973,9.401941
1974,4.117751
1975,11.481398
1976,4.608245
1977,12.586762
1978,14.574311
1979,9.347545
1980,15.362923
1981,11.019551
1982,7.6131015
1983,7.79469
1984,13.176828
1985,5.0265026
1986,19.87381
1987,11.9116955
1988,9.795282
1989,10.280832
1990,3.1714826
1991,4.586069
1992,12.085337
1993,10.22123
1994,9.720521
1995,7.9492273
1996,10.773153
1997,6.992632
1998,4.718033
1999,8.818042
2000,14.400206
2001,11.056044
2002,7.056076
2003,13.427618
2004,8.853622
2005,10.538235
2006,9.096403
2007,14.301308
2008,12.362207
2009,11.925935
2010,10.797791
2011,15.650316
2012,12.484451
2013,14.157965
2014,8.879927
2015,3.8878105
2016,9.97639
2017,15.112984
2018,12.332166
2019,13.40716
2020,9.860258
2021,8.712821
2022,15.552345
2023,3.646079
2024,7.8146048
2025,10.272517
2026,18.77373
2027,9.542746
2028,15.854307
2029,3.9234443
2030,9.549306
2031,6.5944347
2032,3.5797822
2033,11.558101
2034,11.948488
2035,15.157522
2036,10.662949
2037,6.8731766
2038,10.688999
2039,6.7834005
2040,11.229847
2041,7.0791364
2042,9.134045
2043,8.919832
2044,7.8588457
2045,4.4117365
2046,9.429255
2047,11.841148
2048,8.556354
2049,12.477163
2050,12.706109
2051,6.883104
2052,5.005123
2053,4.4388833
2054,11.31629
2055,3.6972058
2056,11.244931
2057,15.22381
2058,10.437195
2059,5.316826
2060,11.095604
2061,8.63877
2062,13.415483
2063,9.456497
2064,3.5343633
2065,2.9930365
2066,7.336585
2067,9.605747
2068,4.69635
2069,4.8419046
2070,10.226331
2071,10.981462
2072,7.1167707
2073,9.881081
2074,8.3617
2075,11.351567
2076,9.630693
2077,12.402105
2078,10.341923
2079,17.25448
2080,11.615103
2081,25.901628
2082,13.4188795
2083,11.40868
2084,8.564095
2085,9.283964
2086,9.461554
2087,11.653179
2088,9.225939
2089,11.676872
2090,9.881191
2091,17.990618
2092,8.828729
2093,14.661074
2094,13.061891
2095,9.501688
2096,15.258917
2097,14.892889
2098,4.9501987
2099,4.0825458
2100,14.541105
2101,8.644267
2102,4.194686
2103,5.0769863
2104,5.373957
2105,11.996458
2106,11.729058
2107,5.3380284
2108,14.120004
2109,15.044142
2110,12.154575
2111,16.055885
2112,10.183115
2113,14.789434
2114,8.379533
2115,3.7078679
2116,13.0587635
2117,11.060118
2118,9.524943
2119,16.539537
2120,13.49329
2121,8.12472
2122,10.48135
2123,3.3415062
2124,7.206868
2125,11.669273
2126,13.736946
2127,15.8783455
2128,17.872587
2129,12.572462
2130,7.060194
2131,18.176313
2132,8.601767
2133,11.745455
2134,15.202398
2135,13.207925
2136,5.755636
2137,4.2932186
2138,10.2328005
2139,8.882967
2140,10.492672
2141,9.356173
2142,12.9667425
2143,7.8729286
2144,9.960732
2145,10.183553
2146,7.33091
2147,8.213504
2148,13.852703
2149,15.339951
2150,13.763952
2151,7.816315
2152,12.788985
2153,8.8179455
2154,4.2609935
2155,8.128816
2156,14.16574
2157,8.932519
2158,9.464647
2159,12.864805
2160,11.878117
2161,11.842911
2162,11.036016
2163,12.69718
2164,4.5472074
2165,10.91618
2166,13.29596
2167,3.3760188
2168,15.895624
2169,6.954854
2170,10.125145
2171,5.3961997
2172,4.8955345
2173,9.717033
2174,17.239576
2175,11.981604
2176,11.550749
2177,9.03376
2178,10.169266
2179,12.174563
2180,15.669209
2181,6.004621
2182,14.555773
2183,9.941504
2184,9.888354
2185,10.442894
2186,8.281885
2187,9.491402
2188,4.8713503
2189,13.473758
2190,5.9544897
2191,17.025282
2192,10.691756
2193,9.082043
2194,12.831047
2195,13.024034
2196,9.8351145
2197,9.5206585
2198,13.440349
2199,15.150078
2200,12.861043
2201,11.477692
2202,12.856236
2203,7.3602166
2204,11.290319
2205,8.268252
2206,11.008187
2207,9.616965
2208,12.625237
2209,10.161173
2210,13.600052
2211,17.331652
2212,10.411576
2213,15.369533
2214,14.040015
2215,2.9142888
2216,8.262867
2217,10.486409
2218,12.757665
2219,10.56621
2220,11.623016
2221,14.938099
2222,13.926313
2223,12.255699
2224,10.311864
2225,7.954459
2226,11.2186
2227,13.556068
2228,3.5552437
2229,5.0647817
2230,4.8435726
2231,6.919007
2232,4.1323934
2233,11.5051985
2234,8.679792
2235,11.212696
2236,6.9225545
2237,13.194687
2238,12.02745
2239,13.198629
2240,4.139565
2241,4.7293196
2242,9.081549
2243,8.213777
2244,7.471201
2245,8.456607
2246,9.341013
2247,10.176119
2248,12.844749
2249,10.360613
2250,18.386885
2251,6.3248463
2252,18.683636
2253,7.061226
2254,9.837965
2255,7.7068996
2256,9.489308
2257,15.032724
2258,14.145639
2259,8.849584
2260,10.617891
2261,8.470004
2262,6.7937384
2263,10.64654
2264,8.911789
2265,5.5006013
2266,8.411063
2267,9.451338
2268,10.431383
2269,6.698793
2270,10.5113125
2271,10.900408
2272,3.7887175
2273,3.6806645
2274,4.3564134
2275,9.134741
2276,8.04476
2277,11.530869
2278,14.991659
2279,15.553443
2280,12.603718
2281,14.0980835
2282,10.658927
2283,7.5096655
2284,9.523899
2285,8.013509
2286,3.603634
2287,9.786031
2288,8.299891
2289,9.106308
2290,12.698285
2291,15.54109
2292,15.606596
2293,8.963636
2294,7.293831
2295,26.384394
2296,15.467491
2297,3.6150968
2298,9.231825
2299,6.604068
2300,11.773494
2301,9.948926
2302,8.100373
2303,13.3727
2304,3.7774794
2305,16.274569
2306,14.130574
2307,12.510968
2308,9.846318
2309,11.384811
2310,4.849494
2311,9.656194
2312,16.176336
2313,13.408495
2314,11.933048
2315,10.067472
2316,4.6143494
2317,16.62885
2318,9.004961
2319,5.4801826
2320,14.157413
2321,8.189239
2322,9.507145
2323,11.793324
2324,5.658437
2325,10.127194
2326,10.973236
2327,10.009314
2328,7.1513386
2329,19.841482
2330,4.83666
2331,11.019678
2332,15.89169
2333,14.269016
2334,10.446066
2335,10.125114
2336,9.741357
2337,11.106121
2338,16.759027
2339,10.21569
2340,8.543625
2341,10.291529
2342,10.648592
2343,11.642391
2344,10.769565
2345,7.4552794
2346,15.93515
2347,8.84807
2348,15.915855
2349,12.98978
2350,11.082348
2351,10.052935
2352,11.870588
2353,9.376795
2354,14.812611
2355,16.83106
2356,4.361535
2357,12.209053
2358,8.919277
2359,16.444178
2360,8.444989
2361,9.779833
2362,9.520082
2363,11.3600645
2364,13.039738
2365,7.8222504
2366,5.3034654
2367,6.4245
2368,10.963008
2369,8.699874
2370,9.9850235
2371,7.8054714
2372,13.095823
2373,8.808951
2374,10.689829
2375,3.0734177
2376,2.9923978
2377,4.330304
2378,9.237594
2379,12.164017
2380,4.2318645
2381,4.2575603
2382,8.088165
2383,14.443033
2384,10.149683
2385,7.4725127
2386,14.144972
2387,8.650155
2388,4.4031606
2389,9.793778
2390,16.792925
2391,16.394192
2392,10.535858
2393,16.2645
2394,13.763977
2395,9.42751
2396,13.310496
2397,10.574923
2398,6.70051
2399,12.666213
2400,7.3874264
2401,3.8900063
2402,4.2586207
2403,12.413637
2404,9.97248
2405,4.329933
2406,4.5766497
2407,14.674614
2408,9.954201
2409,4.3296514
2410,16.259008
2411,10.420404
2412,12.765081
2413,13.606823
2414,10.419876
2415,9.579304
2416,12.391722
2417,9.519634
2418,4.415456
2419,5.4733615
2420,3.148176
2421,9.83782
2422,3.772452
2423,8.817005
2424,4.3368006
2425,14.965354
2426,8.03529
2427,14.357432
2428,9.972023
2429,9.6763
2430,4.5066733
2431,13.379086
2432,9.077741
2433,4.8953123
2434,5.4340744
2435,8.626419
2436,12.917344
2437,8.484994
2438,12.207507
2439,10.315695
2440,9.54196
2441,9.618474
2442,14.046756
2443,13.623478
2444,14.736374
2445,7.7464123
2446,9.689525
2447,8.910826
2448,15.524953
2449,11.5278
2450,11.908518
2451,5.1397305
2452,13.584079
2453,4.742248
2454,12.408529
2455,10.291815
2456,7.9265532
2457,15.219396
2458,11.249138
2459,11.432695
2460,11.82272
2461,12.549388
2462,9.942196
2463,10.672016
2464,8.831272
2465,12.216034
2466,11.510952
2467,14.889448
2468,15.270094
2469,9.48395
2470,12.505222
2471,15.755356
2472,11.1504545
2473,3.767185
2474,4.8064065
2475,9.197729
2476,13.109945
2477,11.226398
2478,10.685939
2479,14.441061
2480,8.243769
2481,9.741994
2482,4.064151
2483,11.836873
2484,3.8068964
2485,5.690615
2486,4.677501
2487,8.903246
2488,10.907808
2489,15.63089
2490,9.245268
2491,13.081895
2492,8.470847
2493,7.6203985
2494,8.718848
2495,7.61461
2496,9.480463
2497,5.450374
2498,10.796587
2499,8.099325
2500,4.4726634
2501,4.691407
2502,6.9483414
2503,3.8584516
2504,13.321041
2505,11.818724
2506,7.033752
2507,10.173226
2508,8.53469
2509,13.817013
2510,12.072512
2511,10.2457695
2512,9.629232
2513,10.921579
2514,12.801519
2515,14.062319
2516,4.9379816
2517,6.9298844
2518,10.032862
2519,13.595666
2520,9.159161
2521,4.212321
2522,4.94318
2523,5.775182
2524,16.282276
2525,17.07565
2526,10.90485
2527,7.1640444
2528,13.605014
2529,8.082627
2530,9.270026
2531,10.022856
2532,12.252522
2533,12.484102
2534,8.812899
2535,15.867868
2536,16.273956
2537,4.4468207
2538,5.8845015
2539,9.498608
2540,16.835886
2541,9.524067
2542,18.556843
2543,17.928116
2544,12.881805
2545,7.2131867
2546,12.574978
2547,9.031382
2548,9.607393
2549,10.379322
2550,6.560714
2551,8.66954
2552,11.443953
2553,12.562309
2554,8.868343
2555,13.192016
2556,4.8936844
2557,14.065878
2558,14.399891
2559,4.4484925
2560,4.2288933
2561,9.480282
2562,13.75192
2563,11.613114
2564,14.371021
2565,12.829372
2566,8.603366
2567,14.709091
2568,7.803359
2569,10.087663
2570,15.239249
2571,7.9522166
2572,13.138562
2573,13.040734
2574,9.595657
2575,10.931706
2576,7.015552
2577,5.8310356
2578,13.311255
2579,4.3434324
2580,13.261836
2581,9.404076
2582,10.495266
2583,6.383224
2584,9.610648
2585,6.6900654
2586,10.170578
2587,11.55624
2588,5.273863
2589,12.53315
2590,7.0879145
2591,9.466709
2592,8.833689
2593,5.0270042
2594,13.133494
2595,13.572165
2596,8.366411
2597,3.4413435
2598,12.893053
2599,9.768121
2600,12.317511
2601,10.28083
2602,9.673107
2603,3.4104993
2604,8.36592
2605,4.8919477
2606,15.1102
2607,7.2259045
2608,8.547246
2609,10.262925
2610,13.912184
2611,4.3635025
2612,7.1262226
2613,15.324049
2614,15.703805
2615,4.435893
2616,2.6130545
2617,10.613086
2618,8.740355
2619,10.043163
2620,11.3864565
2621,12.802343
2622,17.427942
2623,8.836675
2624,11.451847
2625,9.398734
2626,5.1405244
2627,4.645504
2628,9.902072
2629,3.682944
2630,7.54928
2631,9.029837
2632,10.804552
2633,5.8151784
2634,4.134761
2635,8.235397
2636,10.295557
2637,7.475935
2638,12.46998
2639,12.172271
2640,8.84412
2641,4.767617
2642,5.188991
2643,10.685111
2644,11.793949
2645,13.325411
2646,13.71827
2647,10.145834
2648,3.8087795
2649,20.018732
2650,5.323803
2651,14.0762005
2652,13.24395
2653,6.3132906
2654,13.866157
2655,9.362986
2656,10.4711685
2657,13.446
2658,11.828459
2659,4.166232
2660,17.694702
2661,6.59557
2662,13.6614485
2663,8.1782255
2664,16.465296
2665,9.763668
2666,13.067118
2667,10.8228855
2668,14.515341
2669,12.548133
2670,8.61413
2671,6.564309
2672,14.227343
2673,9.302301
2674,10.333681
2675,12.782736
2676,8.558504
2677,11.126459
2678,15.225965
2679,9.852957
2680,11.689549
2681,12.496918
2682,7.2944813
2683,11.256243
2684,8.462609
2685,4.9350843
2686,11.477833
2687,14.025902
2688,10.80632
2689,13.312734
2690,11.063427
2691,4.3885493
2692,10.165371
2693,9.863041
2694,12.9153805
2695,8.977602
2696,7.312277
2697,9.35091
2698,8.647692
2699,12.750271
2700,10.465544
2701,4.6077375
2702,6.221939
2703,5.0740657
2704,4.3039045
2705,12.841005
2706,10.607931
2707,3.2461057
2708,9.36368
2709,8.11086
2710,5.077818
2711,7.6362953
2712,5.6784534
2713,18.311316
2714,16.818953
2715,10.425585
2716,15.683815
2717,6.391404
2718,14.066696
2719,9.296602
2720,15.604571
2721,4.6584835
2722,10.031102
2723,9.97739
2724,11.357338
2725,9.18744
2726,12.43586
2727,5.0328383
2728,13.437475
2729,18.377493
2730,15.803511
2731,2.7953985
2732,4.223459
2733,11.357173
2734,10.160618
2735,3.8047154
2736,14.218788
2737,12.793358
2738,9.312965
2739,4.4861107
2740,9.9086895
2741,4.7093754
2742,10.903424
2743,5.776311
2744,12.138351
2745,12.508252
2746,9.264553
2747,3.6761663
2748,15.936346
2749,8.97592
2750,3.6130943
2751,4.7935815
2752,3.5740683
2753,10.78953
2754,4.360122
2755,6.143483
2756,8.609806
2757,11.6327
2758,10.226816
2759,10.777571
2760,9.715656
2761,11.696809
2762,10.756315
2763,15.845861
2764,9.333211
2765,14.971804
2766,6.0663466
2767,10.460518
2768,9.709718
2769,4.1539664
2770,13.596279
2771,12.487458
2772,9.752581
2773,11.112671
2774,9.093473
2775,10.063081
2776,8.626478
2777,10.03852
2778,15.225984
2779,8.823751
2780,5.976861
2781,9.940678
2782,8.868813
2783,7.6922193
2784,5.721184
2785,8.596184
2786,14.026427
2787,9.506584
2788,18.136461
2789,11.187052
2790,9.33135
2791,12.0704975
2792,4.591626
2793,3.3668792
2794,18.786745
2795,10.786359
2796,12.975849
2797,9.848671
2798,9.41448
2799,9.292634
2800,7.225292
2801,12.067261
2802,10.411691
2803,7.04653
2804,8.96776
2805,12.559507
2806,9.959547
2807,9.993141
2808,11.892614
2809,12.141389
2810,13.895483
2811,8.525958
2812,4.0534186
2813,11.377964
2814,14.060507
2815,5.649659
2816,9.646904
2817,9.182991
2818,12.676777
2819,18.945217
2820,17.925564
2821,9.294228
2822,12.680187
2823,9.085827
2824,17.867521
2825,9.723515
2826,12.434971
2827,13.880605
2828,12.130767
2829,10.499897
2830,5.9197206
2831,9.324719
2832,12.800276
2833,11.489955
2834,13.670486
2835,8.152526
2836,16.355673
2837,16.48173
2838,11.361476
2839,6.7060003
2840,9.328539
2841,11.40823
2842,6.821154
2843,7.822038
2844,9.50659
2845,12.84766
2846,9.930605
2847,10.712048
2848,9.513939
2849,10.296354
2850,9.065804
2851,3.9009328
2852,9.388208
2853,20.4532
2854,13.417487
2855,14.966053
2856,10.831632
2857,17.62295
2858,6.7258177
2859,9.179985
2860,3.9500072
2861,12.769555
2862,6.037865
2863,4.7457714
2864,13.376624
2865,9.194617
2866,10.076054
2867,9.496004
2868,6.2849407
2869,10.098136
2870,3.217687
2871,10.84139
2872,15.513226
2873,9.424204
2874,9.834412
2875,8.526409
2876,10.396357
2877,11.993082
2878,6.317705
2879,15.330959
2880,10.563964
2881,12.168637
2882,3.2669215
2883,4.622602
2884,8.640078
2885,13.215378
2886,11.038552
2887,10.215621
2888,11.305017
2889,10.291958
2890,16.118362
2891,9.393204
2892,11.975637
2893,9.444706
2894,11.637343
2895,12.287217
2896,7.932805
2897,4.573391
2898,14.200485
2899,15.708215
2900,5.0474167
2901,10.127569
2902,11.849934
2903,8.819958
2904,13.946077
2905,14.348364
2906,2.5669963
2907,5.480734
2908,17.10803
2909,10.859131
2910,15.692279
2911,9.415521
2912,3.7547574
2913,11.688244
2914,2.9682822
2915,17.412683
2916,10.073644
2917,24.518871
2918,11.055471
2919,13.064711
2920,11.987482
2921,9.98735
2922,4.9758677
2923,16.211905
2924,6.0573597
2925,12.545668
2926,14.014552
2927,4.0050297
2928,17.300974
2929,10.976329
2930,14.951066
2931,5.588743
2932,3.8468888
2933,4.0893264
2934,5.0577555
2935,4.641895
2936,7.229359
2937,8.232697
2938,4.7113247
2939,12.3915205
2940,7.275595
2941,13.956741
2942,9.005276
2943,7.9087505
2944,9.04868
2945,9.332783
2946,8.176031
2947,12.964756
2948,13.427964
2949,4.1399713
2950,13.119255
2951,11.400261
2952,9.1080885
2953,9.341829
2954,9.944117
2955,8.758289
2956,10.556129
2957,3.2575552
2958,3.5529306
2959,7.5257382
2960,9.609905
2961,7.7214556
2962,16.109085
2963,13.597425
2964,10.556209
2965,12.991131
2966,9.337337
2967,10.696496
2968,5.2266226
2969,17.45434
2970,9.168708
2971,5.9083033
2972,9.287366
2973,8.645916
2974,12.734951
2975,8.983884
2976,8.526964
2977,8.685772
2978,11.072763
2979,6.037408
2980,9.888725
2981,12.353289
2982,9.923432
2983,14.246235
2984,3.4941227
2985,12.876516
2986,9.392696
2987,7.1482773
2988,13.578642
2989,5.2742767
2990,7.307444
2991,13.615728
2992,9.806089
2993,8.420103
2994,3.5042279
2995,5.448267
2996,10.843498
2997,20.423761
2998,11.891809
2999,4.7131486
3000,11.892502
3001,9.257126
3002,11.667734
3003,9.769756
3004,7.5770564
3005,3.37731
3006,12.382164
3007,15.828943
3008,10.328331
3009,3.4709327
3010,15.038841
3011,17.67152
3012,11.39275
3013,4.791751
3014,2.9710102
3015,17.224888
3016,8.648155
3017,8.076367
3018,3.9013817
3019,12.581589
3020,16.918226
3021,9.308914
3022,16.707039
3023,6.45339
3024,9.803272
3025,11.162888
3026,13.240458
3027,5.2965536
3028,15.154945
3029,17.345488
3030,5.548146
3031,10.328626
3032,9.043709
3033,7.9596696
3034,14.578168
3035,11.863299
3036,11.58304
3037,7.502544
3038,11.350254
3039,6.851986
3040,7.4843135
3041,14.694238
3042,11.446637
3043,9.470054
3044,15.179743
3045,11.846016
3046,13.302462
3047,15.9491825
3048,6.453289
3049,6.736065
3050,16.18854
3051,16.246075
3052,7.1843977
3053,17.767332
3054,8.206442
3055,5.414268
3056,12.761934
3057,8.733086
3058,6.3430686
3059,3.8432353
3060,12.367783
3061,5.528022
3062,14.263517
3063,10.251051
3064,13.252449
3065,14.954236
3066,10.987324
3067,5.9652843
3068,12.82578
3069,4.3506994
3070,14.886148
3071,9.067835
3072,11.823287
3073,11.157468
3074,4.3218083
3075,11.539841
3076,9.915779
3077,12.970067
3078,17.247892
3079,3.3297815
3080,9.0736065
3081,16.46303
3082,16.216719
3083,8.26475
3084,9.448309
3085,15.437386
3086,11.132763
3087,11.219752
3088,12.526266
3089,8.998669
3090,2.9003656
3091,11.611973
3092,17.606693
3093,15.682603
3094,7.845802
3095,10.49061
3096,10.31954
3097,8.781731
3098,6.508284
3099,7.5019298
3100,17.1254
3101,4.6502495
3102,4.881184
3103,10.879105
3104,11.200819
3105,5.9209566
3106,8.0062685
3107,13.904559
3108,8.2910795
3109,3.0856178
3110,11.713861
3111,5.582941
3112,10.106386
3113,9.123547
3114,6.8273926
3115,11.346219
3116,7.163091
3117,19.062246
3118,9.656324
3119,12.590528
3120,9.94944
3121,8.03738
3122,5.541231
3123,12.810774
3124,12.357048
3125,9.308304
3126,11.958672
3127,12.938824
3128,9.334906
3129,12.006697
3130,11.343363
3131,17.3492
3132,13.124316
3133,11.249797
3134,4.8521566
3135,16.91944
3136,19.864569
3137,10.717838
3138,4.5164742
3139,18.560541
3140,9.901122
3141,10.161503
3142,10.76227
3143,11.912952
3144,12.359126
3145,17.290363
3146,9.765366
3147,12.291372
3148,14.163305
3149,12.322777
3150,15.114513
3151,3.818651
3152,5.7441664
3153,18.40603
3154,16.718222
3155,12.819757
3156,3.8005328
3157,3.5102425
3158,12.479797
3159,11.834199
